"issue_id","repo_name","issue_title","issue_body","labels","language","difficulty","topics","is_open","created_at","comments_count"
"447","pulsar/pulsar","Message deduplication false positives under producer restart with sequence ID reset","Apache Pulsar message deduplication mechanism produces false positives when a producer restarts and resets its sequence ID to 0. The broker incorrectly identifies the first message after restart as a duplicate of a historical message with the same producer name and sequence ID 0. This causes legitimate messages to be silently dropped. The deduplication store should include the producer epoch in the deduplication key to distinguish messages from different producer lifetimes. This is a data loss bug.","security;architecture","Java","advanced","pulsar;messaging;deduplication","FALSE","10/7/2024","23"
"448","yugabyte/yugabyte-db","Read restart error not correctly retried in implicit transaction for complex joins","YugabyteDB read restart error handling does not correctly retry implicit transactions that involve complex multi-table joins when the read restart is triggered midway through join execution. The retry logic restarts the transaction but does not correctly invalidate the partially computed join result leading to either incorrect results or a second read restart error that is surfaced to the client. This violates the serializable isolation guarantee. We observed this with 5-table star schema queries under high write concurrency.","architecture;security","C++","advanced","yugabyte;transactions;consistency","TRUE","11/2/2024","31"
"449","cilium/tetragon","Tracing policy drops events silently when ring buffer backpressure exceeds threshold","Tetragon tracing policy silently drops kernel events when the eBPF ring buffer experiences backpressure beyond a configurable threshold. The dropped events are not counted in any exported metric making it impossible for operators to determine if their tracing coverage is complete. The ring buffer drop counter in the kernel is not mapped to a Prometheus metric. This is a significant observability gap for security monitoring use cases where event completeness is critical. We need a tetragon_events_dropped_total metric labeled by policy and event type.","security;architecture","Go","advanced","tetragon;ebpf;observability","TRUE","5/8/2024","19"
"450","talos-systems/talos","Machine config apply fails silently for invalid network device selector with no matching interfaces","Applying a Talos machine configuration with a network device selector that matches no physical interfaces fails silently. The configuration is accepted and the machine appears healthy but the intended network configuration is never applied. The correct behavior should be to reject the configuration with a validation error listing the expected selectors and the available interfaces. This causes silent network misconfiguration that is only discovered when network connectivity fails. The validation logic in the config controller does not check device selector resolution at apply time.","architecture;breaking change","Go","advanced","talos;kubernetes;networking","FALSE","6/20/2024","14"
"451","vectorized-io/redpanda","Shadow indexing S3 upload stalls when AWS SDK connection pool is exhausted under burst writes","Redpanda shadow indexing feature stalls S3 segment uploads when the AWS SDK connection pool is exhausted during a write burst. The upload stall is not surfaced as an error and the segment upload queue grows unboundedly consuming heap memory until OOM. The S3 client should implement a bounded queue with backpressure signaling to the partition leadership. Currently the upload path in src/v/cloud_storage/remote.cc does not apply any admission control before enqueuing S3 operations.","performance;architecture","C++","advanced","redpanda;s3;storage","TRUE","12/4/2024","25"
"452","tikv/tikv","Raft log compaction races with snapshot generation causing follower log gap","TiKV Raft log compaction can race with snapshot generation on the leader causing a follower to receive a snapshot that refers to a log index that has already been compacted on the leader. The follower then has a log gap between its applied index and the snapshot included index which it cannot recover from without manual intervention. This is a data availability issue in clusters with slow followers. The fix requires coordinating log compaction with in-progress snapshot generation to ensure the snapshot covers all compacted log entries.","architecture;security","Rust","advanced","tikv;raft;distributed-systems","TRUE","1/10/2024","33"
"453","scylladb/scylladb","Materialized view update lag spikes during table repair due to view update queue starvation","ScyllaDB materialized view update lag spikes to several minutes during a table repair operation because the repair process and the view update queue compete for the same IO scheduler resources. The repair operation is given higher priority causing the view update queue to be starved for the duration of the repair. This causes queries on the materialized view to return stale data for the duration of the repair window. The IO scheduler should provide separate resource quotas for repair and view update operations.","performance;architecture","C++","advanced","scylladb;materialized-views;repair","TRUE","8/9/2024","28"
"454","questdb/questdb","Parallel SQL execution produces non-deterministic results for ORDER BY on floating point columns","QuestDB parallel SQL execution engine produces non-deterministic result ordering for ORDER BY queries on floating point columns when the sort key contains NaN values. The parallel merge sort does not define a stable total ordering for NaN values causing different orderings on different runs. This is a correctness issue for analytical queries that rely on deterministic output ordering. The SQL standard defines NaN ordering behavior and QuestDB implementation should conform to it consistently.","architecture","Java","advanced","questdb;sql;floating-point","TRUE","1/17/2024","21"
"455","strimzi/strimzi-kafka-operator","Kafka rolling update stalls when broker pod anti-affinity prevents scheduling on all nodes","The Strimzi Kafka operator stalls a rolling broker update indefinitely when the broker pod anti-affinity rules prevent the replacement pod from being scheduled on any available node in the cluster. The operator does not detect the unschedulable pod condition and simply waits for the pod to become ready. The update should fail fast with a clear error message when the replacement pod cannot be scheduled due to anti-affinity constraints. This has caused extended Kafka unavailability during cluster maintenance windows.","architecture;breaking change","Java","advanced","strimzi;kafka;kubernetes","FALSE","2/12/2024","19"
"456","cert-manager/cert-manager","Certificate renewal triggers unnecessary TLS connection disruption in high-traffic services","cert-manager certificate renewal process triggers an unnecessary rotation of the Kubernetes Secret containing the TLS certificate and private key even when the new certificate has the same key pair. This causes a brief TLS connection disruption in services that watch the Secret for updates because they reload their TLS configuration on any Secret change. cert-manager should only rotate the Secret when the certificate content actually changes and should support issuing new certificates with the existing key pair when configured.","architecture;breaking change","Go","advanced","cert-manager;tls;kubernetes","TRUE","8/16/2024","26"
"457","gvisor-dev/gvisor","System call interception adds measurable latency for high-frequency futex operations","gVisor system call interception layer adds 15-20 microseconds of overhead per futex operation compared to native Linux execution. For applications that use futex heavily such as Go runtimes and Java virtual machines this overhead accumulates to a 30-40% overall application slowdown. The futex implementation in gVisor sentry should be optimized to reduce the context switch overhead for uncontested futex operations by implementing a fast path that avoids full kernel entry simulation for the common case.","performance;architecture","Go","advanced","gvisor;syscall;performance","FALSE","9/3/2024","32"
"458","solo-dev/chaos-toolkit","Network partition simulation leaves stale iptables rules after test completion","The chaos-toolkit network partition experiment leaves stale iptables rules in place when the experiment is terminated abnormally via SIGKILL or when the rollback phase encounters an error. These stale rules cause persistent network connectivity issues on the test host that persist across chaos experiment runs and require manual cleanup. The experiment rollback handler must be implemented as a registered cleanup handler that executes even on abnormal termination. The current implementation relies on a finally block that does not execute on SIGKILL.","security;architecture","Python","advanced","chaos-engineering;networking;cleanup","TRUE","2/4/2024","14"
"459","kedacore/keda","ScaledObject metric aggregation uses incorrect time window when multiple triggers are configured","KEDA ScaledObject metric aggregation uses the time window of the first trigger to aggregate metrics from all configured triggers when multiple triggers are present. This causes incorrect scaling decisions when different triggers have different cooldown periods. A ScaledObject with a Kafka trigger with 2-minute cooldown and a Prometheus trigger with 30-second cooldown will evaluate both triggers using the 2-minute window causing the Prometheus trigger to react too slowly to metric changes.","architecture;breaking change","Go","advanced","keda;autoscaling;kubernetes","TRUE","3/21/2024","22"
"460","siderolabs/omni","Machine allocation stuck in provisioning state when Talos version mismatch detected","Omni machine allocation process gets stuck in the provisioning state when a Talos version mismatch is detected between the cluster required version and the machine installed version. The version mismatch should trigger an upgrade workflow but instead the allocator waits indefinitely for a condition that can only be resolved by manual intervention. The error is logged at debug level and not surfaced in the Omni UI. A clear user-facing error and an automated upgrade trigger are needed for this case.","architecture","Go","advanced","omni;talos;provisioning","FALSE","8/23/2024","17"
"461","kubeflow/kubeflow","Pipeline run garbage collection incorrectly deletes runs belonging to different namespaces","The Kubeflow Pipelines run garbage collection process has a namespace isolation bug where it can delete pipeline runs from namespaces other than the one it is configured to manage. This occurs when the run name is the same across namespaces and the garbage collector uses name-based matching instead of namespace-qualified unique identifiers. This is a data loss bug with cross-tenant impact in multi-tenant Kubeflow deployments. The fix requires the garbage collector to use the full namespace/name qualified identifier for all run operations.","security;architecture","Python","advanced","kubeflow;pipelines;multi-tenancy","TRUE","9/18/2024","36"
"462","volcano-sh/volcano","Gang scheduling deadlock when multiple jobs compete for same resource quota simultaneously","Volcano gang scheduling implementation deadlocks when multiple jobs simultaneously compete for the same resource quota and each job minimum available pod count is greater than half the available quota slots. The scheduler attempts to allocate resources for all competing jobs simultaneously without a tie-breaking mechanism causing a circular wait where each job holds partial resources needed by the other. This results in all competing jobs being stuck in the Pending state indefinitely.","architecture;performance","Go","advanced","volcano;scheduling;kubernetes","TRUE","3/2/2024","24"
"463","nocalhost/nocalhost","Dev mode file sync corrupts binary files larger than 4MB during incremental sync","Nocalhost file synchronization in dev mode corrupts binary files larger than 4MB during incremental sync operations. The corruption is caused by the incremental sync algorithm splitting binary files at arbitrary byte boundaries without awareness of file format structure. Binary files that cross the 4MB chunk boundary have their content incorrectly reassembled on the remote container. The fix requires either a full-file sync for binary files detected by MIME type or a content-addressed chunking algorithm that preserves file integrity.","security;architecture","Go","advanced","nocalhost;dev-tools;file-sync","FALSE","4/5/2024","13"
"464","milvus-io/milvus","Segment compaction introduces vector index inconsistency under concurrent search","Milvus segment compaction introduces a brief period of vector index inconsistency when a compaction merges multiple segments while a concurrent search query is in flight. The search query may return results from the pre-compaction segment layout after the compaction has committed causing stale or missing vectors in the search results. The compaction commit protocol needs to coordinate with the search path using a segment generation counter to ensure searches see a consistent view of the segment layout before and after compaction.","architecture;performance","Go","advanced","milvus;vector-db;concurrency","TRUE","10/4/2024","28"
"465","databricks/mlflow","Model registry stage transition webhook fires duplicate events on transient DB failures","The MLflow model registry fires duplicate stage transition webhook events when the database experiences a transient failure during the transition commit. The webhook delivery is not idempotent and is triggered both on the initial attempt and on the retry after the transient failure is resolved. In production environments with unreliable database connections this causes downstream systems to receive duplicate model deployment triggers. The fix requires idempotency keys on webhook deliveries or deduplication at the delivery layer.","security;architecture","Python","advanced","mlflow;webhooks;model-registry","FALSE","11/6/2024","20"
"466","kuberay/kuberay","Ray cluster scaling blocked when autoscaler pod is evicted during scale-up operation","The KubeRay autoscaler pod being evicted during a scale-up operation leaves the Ray cluster in a partially scaled state from which it cannot recover automatically. The new autoscaler pod does not resume the in-progress scale-up operation and instead waits for the next autoscaler trigger. During this recovery window the Ray cluster has fewer nodes than needed causing job failures due to insufficient resources. The autoscaler should persist scale-up intent durably and resume in-progress operations on restart.","architecture;breaking change","Go","advanced","kuberay;autoscaling;ray","TRUE","5/23/2024","15"
"467","openkruise/kruise","CloneSet rolling update skips health check when pod readiness gate is not registered","OpenKruise CloneSet rolling updates skip the pod readiness gate health check when the readiness gate is configured but the corresponding readiness controller has not registered its condition type in the cluster. Instead of blocking the rollout and alerting the operator the CloneSet proceeds as if the readiness gate is satisfied. This can cause unhealthy pods to be treated as ready during rolling updates leading to brief traffic degradation. The CloneSet controller should validate readiness gate registration before starting a rolling update.","security;architecture","Go","advanced","openkruise;rollout;kubernetes","FALSE","6/28/2024","18"
"468","kubeadm/kubeadm","Certificate rotation fails silently for etcd peer certificates when etcd is external","kubeadm certs renew silently succeeds without actually rotating etcd peer certificates when etcd is configured as an external cluster. The command reports success but the external etcd peer certificates are not updated. The rotation code path checks for the presence of the etcd client certificate on the local node and exits early when not found without distinguishing between a managed and an external etcd configuration. This causes the external etcd peer certificates to expire without warning.","security;architecture","Go","advanced","kubeadm;etcd;certificates","FALSE","12/29/2024","29"
"469","chaos-mesh/chaos-mesh","PodChaos experiment continues after target pod is deleted and recreated with same name","A Chaos Mesh PodChaos experiment that targets a pod by name continues to inject faults into a newly created pod with the same name after the original target pod is deleted. The experiment target matching uses only the pod name without validating the pod UID which is unique across pod lifecycle events. This can cause unintended fault injection into a replacement production pod if the experiment was intended only for the original pod instance.","security;architecture","Go","advanced","chaos-mesh;kubernetes;fault-injection","FALSE","6/14/2024","16"
"470","pixie-io/pixie","eBPF probe attachment fails silently on kernel 6.6 due to BTF type ID mismatch","Pixie eBPF probes fail to attach silently on Linux kernel 6.6 due to a BTF type ID mismatch introduced by a kernel change in the internal representation of task_struct. The probes appear to load successfully but produce no data. The error is logged only at trace level making it invisible in standard deployments. The probe attachment should validate that the BTF type IDs match the expected structure layout after loading and surface a clear error when they do not.","security;architecture","C++","advanced","pixie;ebpf;kernel","FALSE","7/26/2024","21"
"471","django-auth-utils","Add docstring to user_serializer.py validate method","The validate_email function in serializers.py lacks proper documentation for custom validation rules. Please add a detailed docstring explaining the regex pattern used. This is a great task for someone new to Django Rest Framework.","documentation","Python","beginner","api","True","2023-07-15","3"
"472","react-dashboard","Update tooltip color in StatusBar component","The StatusBar component in src/components/StatusBar.tsx uses a hardcoded hex color #333 for tooltips. Change this to use the theme variable from styled-components.","good first issue","JavaScript","beginner","frontend","True","2023-08-22","1"
"473","vite-plugin-svg","Fix type definition for svg sprite generator","The generated d.ts file for the sprite module misses the export type for IconProps. Update the rollup plugin to include the correct TypeScript interface.","enhancement","TypeScript","intermediate","devtools","True","2023-06-10","5"
"474","fastapi-crud-template","Correct typo in README installation steps","The pip install command in the README.md is missing the -e flag for editable installs. Please correct the command block to match the setup.py configuration.","documentation","Python","beginner","cli","True","2023-09-05","0"
"475","express-middleware-auth","Add unit test for token expiration edge case","The test file test/middleware.test.js does not cover the scenario where the JWT expires exactly at the request time. Add a Jest test case using jest.useFakeTimers.","help wanted","JavaScript","beginner","testing","True","2023-10-11","2"
"476","nextjs-blog-starter","Refactor getStaticProps to use ISR correctly","The current implementation in pages/blog/[slug].ts revalidates too frequently. Modify the revalidate interval to 60 seconds and handle the fallback beta mode.","refactor","TypeScript","intermediate","web","True","2023-11-30","8"
"477","pytest-plugins","Update fixture scope in conftest.py","The database fixture in tests/conftest.py is set to function scope but should be session scoped to speed up test suite execution. Change the scope and verify no side effects.","easy","Python","beginner","testing","True","2023-06-25","4"
"478","webpack-config-opt","Resolve loader conflict for CSS modules","The css-loader configuration in webpack.config.js conflicts with postcss-loader when handling global styles. Adjust the enforce order to fix the build error.","bug","JavaScript","intermediate","devtools","True","2024-01-14","12"
"479","pydantic-settings","Add example for env_prefix usage in docs","The documentation for BaseSettings does not clearly show how to use env_prefix in a nested class structure. Add a code example to the advanced usage section.","documentation","Python","beginner","api","True","2024-02-20","1"
"480","angular-directive-pack","Fix memory leak in DestroyableDirective","The ngOnDestroy method in src/lib/destroyable.directive.ts does not unsubscribe from the subject observable. Implement a takeUntil pattern to prevent memory leaks.","bug","TypeScript","intermediate","frontend","False","2023-12-05","7"
"481","flask-rest-service","Change default port in app.run call","The main.py file hardcodes the port to 5000 which conflicts with other services. Change it to read from os.environ.get('PORT') with a default of 8080.","good first issue","Python","beginner","web","True","2024-03-10","0"
"482","jest-mock-utils","Create mock implementation for fetch API","The src/mocks/fetch.ts file is empty. Implement a mockFetch function that returns a resolved promise with a JSON body for testing network requests.","help wanted","JavaScript","beginner","testing","True","2024-04-05","3"
"483","sqlalchemy-migrations","Optimize index creation on large tables","The migration script versions/004_add_index.py creates indexes without concurrently flag. Update the Alembic op to use postgresql_concurrently=True for production safety.","performance","Python","intermediate","database","True","2024-05-18","9"
"484","vue-state-manager","Add TypeScript support for store actions","The store/actions.js file is plain JavaScript. Convert it to actions.ts and define interfaces for the payload and state to improve IDE autocomplete.","enhancement","TypeScript","intermediate","frontend","True","2024-06-22","6"
"485","celery-task-queue","Fix retry logic in send_email task","The tasks.py send_email function retries indefinitely on SMTP errors. Add a max_retries limit and exponential backoff using the celery retry mechanism.","bug","Python","intermediate","automation","True","2024-07-01","11"
"486","node-cli-tool","Update commander.js to latest version","The package.json relies on an old version of commander which has a security vulnerability. Upgrade to version 12 and fix any breaking API changes in bin/cli.js.","enhancement","JavaScript","intermediate","cli","True","2024-08-15","4"
"487","pandas-data-cleaner","Add example notebook for missing value imputation","There is no example showing how to use the impute_column function. Create a Jupyter notebook in the examples folder demonstrating usage on a sample CSV.","documentation","Python","beginner","devtools","True","2024-09-03","2"
"488","typescipt-eslint-rules","Fix false positive in no-unused-vars rule","The rule implementation in src/rules/no-unused-vars.ts flags variables used in template strings incorrectly. Adjust the AST visitor to handle TaggedTemplateExpression.","bug","TypeScript","intermediate","devtools","True","2024-10-12","15"
"489","aiohttp-proxy","Handle timeout exceptions in proxy middleware","The middleware.py file does not catch asyncio.TimeoutError during upstream requests. Add a try-except block to return a 504 Gateway Timeout response.","enhancement","Python","intermediate","web","True","2024-11-05","5"
"490","react-component-lib","Standardize button variant props","The Button component accepts a variant prop but does not validate it against a union type. Update the PropTypes or TypeScript interface to restrict values to 'primary' | 'secondary'.","refactor","JavaScript","intermediate","frontend","False","2023-06-30","8"
"491","numpy-extensions","Add docstring to matrix_multiply wrapper","The function in extensions/linalg.py lacks argument descriptions. Document the shape requirements for input arrays A and B in the numpy docstring format.","documentation","Python","beginner","devtools","True","2023-07-28","1"
"492","express-middleware-auth","Fix CORS headers in options handler","The cors.middleware.js file fails to set Access-Control-Allow-Methods for OPTIONS requests. Update the header logic to include PUT and DELETE verbs.","bug","JavaScript","intermediate","api","True","2023-08-14","6"
"493","vite-plugin-utils","Support custom file extensions in import plugin","The plugin currently only handles .vue files. Modify the resolveId hook in src/plugin.ts to also resolve .mdx files for documentation sites.","enhancement","TypeScript","intermediate","devtools","True","2023-09-20","3"
"494","django-auth-utils","Update password validator error messages","The validators.py file uses generic error messages. Update them to specify minimum length and special character requirements for better UX.","easy","Python","beginner","web","True","2023-10-05","0"
"495","nextjs-blog-starter","Fix image optimization warning in build","The build process throws a warning about unoptimized images in the posts folder. Configure next.config.js to include the remote pattern for the CMS.","bug","JavaScript","intermediate","frontend","True","2023-11-11","4"
"496","pydantic-settings","Add validation for email field type","The Settings class does not validate if the ADMIN_EMAIL field is a valid email format. Use the pydantic EmailStr type hint to enforce validation.","enhancement","Python","intermediate","api","True","2023-12-19","7"
"497","angular-directive-pack","Create unit test for ToggleDirective","The file toggle.directive.spec.ts is missing. Write tests to verify the class toggling behavior when the input property changes.","help wanted","TypeScript","beginner","testing","True","2024-01-25","2"
"498","flask-rest-service","Remove hardcoded secret key in config","The config.py file contains a hardcoded SECRET_KEY. Move this to an environment variable and update the documentation to reflect the change.","good first issue","Python","beginner","security","True","2024-02-14","5"
"499","webpack-config-opt","Enable tree shaking for production builds","The optimization configuration in webpack.config.js disables sideEffects. Set sideEffects to false in package.json and update webpack to remove unused exports.","performance","JavaScript","intermediate","devtools","True","2024-03-30","10"
"500","jest-mock-utils","Fix mock reset between test suites","The mocks are not resetting automatically between describe blocks. Add afterEach hook in setupTests.js to call jest.resetAllMocks() globally.","bug","JavaScript","intermediate","testing","False","2024-04-18","9"
"501","sqlalchemy-migrations","Add comment to migration revision head","The migration file lacks a comment explaining the schema change. Add a docstring at the top of the file describing the added column and reason.","documentation","Python","beginner","database","True","2024-05-09","1"
"502","vue-state-manager","Update Vuex store to use Pinia","The project is migrating from Vuex to Pinia. Refactor the store/index.js file to use the createStore pattern from pinia library.","refactor","JavaScript","intermediate","frontend","True","2024-06-15","13"
"503","celery-task-queue","Add logging to task startup","The worker logs do not show which task is starting. Add a logger.info call at the beginning of the task function in tasks.py to include task_id.","enhancement","Python","beginner","automation","True","2024-07-22","3"
"504","node-cli-tool","Handle SIGINT signal gracefully","The CLI tool does not clean up temp files when interrupted. Add a process.on('SIGINT') listener in bin/cli.js to remove temporary directories.","bug","JavaScript","intermediate","cli","True","2024-08-05","6"
"505","pandas-data-cleaner","Fix dtype warning in read_csv wrapper","The function throws a DtypeWarning when mixed types are found. Add the low_memory=False parameter to the pandas read_csv call inside the wrapper.","bug","Python","intermediate","devtools","True","2024-09-12","4"
"506","typescipt-eslint-rules","Add configuration option for rule severity","Users want to configure the rule as warning instead of error. Update the schema in src/config.ts to accept 'warn' | 'error' and apply it in the create function.","enhancement","TypeScript","intermediate","devtools","True","2024-10-28","8"
"507","aiohttp-proxy","Update dependency aiohttp to v3.9","The current version has a known vulnerability. Upgrade aiohttp in requirements.txt and fix the deprecated ClientSession usage in proxy.py.","enhancement","Python","intermediate","web","True","2024-11-15","5"
"508","react-component-lib","Add accessibility aria-label to Icon component","The Icon component renders an SVG without aria-label. Add a prop to pass the label and apply it to the SVG element for screen readers.","good first issue","JavaScript","beginner","frontend","True","2024-12-01","2"
"509","numpy-extensions","Fix import error in init.py","The init.py file imports from a module that does not exist yet. Remove the broken import line to allow the package to install without errors.","bug","Python","beginner","devtools","False","2023-06-15","3"
"510","express-middleware-auth","Add rate limiting to login endpoint","The auth routes do not have rate limiting. Implement express-rate-limit middleware in routes/auth.js to prevent brute force attacks.","enhancement","JavaScript","intermediate","api","True","2023-07-10","7"
"511","vite-plugin-utils","Fix sourcemap generation for plugins","The generated sourcemaps are incorrect for transformed code. Update the transform hook in src/plugin.ts to return the map property correctly.","bug","TypeScript","intermediate","devtools","True","2023-08-05","11"
"512","django-auth-utils","Create migration for new user profile field","Add a migration to include the phone_number field in the UserProfile model. Ensure the field is nullable to avoid breaking existing deployments.","help wanted","Python","beginner","database","True","2023-09-18","4"
"513","nextjs-blog-starter","Optimize font loading in layout.tsx","The fonts are loading render-blocking. Use next/font/google to optimize the Inter font loading strategy in the root layout.","performance","JavaScript","intermediate","frontend","True","2023-10-25","6"
"514","pydantic-settings","Support dotenv file loading explicitly","The settings do not load from .env file by default. Update the Config class to set env_file='.env' explicitly in the base settings module.","enhancement","Python","beginner","cli","True","2023-11-30","2"
"515","angular-directive-pack","Fix template parsing error in IE11","The directive uses ES6 features not supported in IE11. Update the tsconfig.json target to ES5 and add necessary polyfills for the directive.","bug","TypeScript","intermediate","frontend","False","2023-12-12","9"
"516","flask-rest-service","Add health check endpoint","Create a new route /health in app.py that returns 200 OK. This is needed for Kubernetes liveness probes.","good first issue","Python","beginner","web","True","2024-01-08","1"
"517","webpack-config-opt","Split vendor chunks for better caching","The bundle.js is too large. Configure optimization.splitChunks in webpack.config.js to separate node_modules into a vendor chunk.","performance","JavaScript","intermediate","devtools","True","2024-02-22","8"
"518","jest-mock-utils","Add TypeScript definitions for mock helpers","The helper functions are untyped. Create a index.d.ts file to export types for the mock generators used in the test suite.","enhancement","JavaScript","intermediate","testing","True","2024-03-15","5"
"519","sqlalchemy-migrations","Downgrade script fails on foreign key constraint","The downgrade function in versions/005_.py drops a table with FK references. Add code to drop constraints before dropping the table.","bug","Python","intermediate","database","True","2024-04-20","10"
"520","vue-state-manager","Fix reactivity loss in nested objects","The state updates are not triggering re-render for nested properties. Use Vue.set or spread operator in the mutation to ensure reactivity.","bug","JavaScript","intermediate","frontend","True","2024-05-25","7"
"521","celery-task-queue","Configure Redis connection pool size","The default pool size is too small for high load. Update the celery config to set broker_pool_limit to 10 in celeryconfig.py.","enhancement","Python","intermediate","automation","True","2024-06-30","4"
"522","node-cli-tool","Add version flag to CLI","Users cannot check the tool version easily. Add a -v or --version flag in bin/cli.js that prints the version from package.json.","easy","JavaScript","beginner","cli","True","2024-07-15","0"
"524","typescipt-eslint-rules","Fix crash on empty source file","The rule crashes when visiting an empty AST. Add a check in the visitor function to return early if the body array is empty.","bug","TypeScript","intermediate","devtools","True","2024-09-10","12"
"525","aiohttp-proxy","Add support for WebSocket upgrades","The proxy fails to handle Upgrade: websocket headers. Implement logic in middleware.py to pass through WebSocket connections without modification.","enhancement","Python","intermediate","web","True","2024-10-05","9"
"526","react-component-lib","Update PropTypes for Card component","The Card component accepts a children prop but it is not marked as required. Update the PropTypes definition to enforce children presence.","documentation","JavaScript","beginner","frontend","True","2024-11-20","3"
"527","numpy-extensions","Add unit test for linalg module","The linalg module has no tests. Create test_linalg.py and add a test case for the matrix_multiply function using known input/output pairs.","help wanted","Python","beginner","testing","True","2024-12-15","2"
"528","express-middleware-auth","Refactor token extraction logic","The token extraction is duplicated in three middleware files. Create a utility function in utils/token.js and import it where needed.","refactor","JavaScript","intermediate","api","True","2023-06-20","5"
"529","vite-plugin-utils","Support environment variables in plugin","The plugin hardcodes the API URL. Update the plugin options in src/plugin.ts to accept an apiUrl parameter from vite.config.ts.","enhancement","TypeScript","intermediate","devtools","True","2023-07-05","7"
"530","django-auth-utils","Fix test failure in user creation test","The test_create_user test fails due to timezone awareness. Update the test case in tests/test_models.py to use timezone.now() instead of datetime.now()","bug","Python","intermediate","testing","False","2023-08-12","8"
"531","nextjs-blog-starter","Add sitemap.xml generation","The site lacks a sitemap for SEO. Create a pages/sitemap.xml.tsx file that generates a sitemap based on the blog posts data.","enhancement","JavaScript","intermediate","web","True","2023-09-25","6"
"532","pydantic-settings","Validate field length constraints","The PASSWORD field has no length constraint. Add a Field validator with min_length=8 in the settings class definition.","enhancement","Python","beginner","api","True","2023-10-30","4"
"533","angular-directive-pack","Add input validation for mask directive","The mask directive accepts any string. Add a validator to ensure the mask pattern only contains valid placeholders like A or 0.","bug","TypeScript","intermediate","frontend","True","2023-11-15","10"
"534","flask-rest-service","Enable debug mode only in development","The app runs in debug mode in production. Update the run script to check FLASK_ENV variable before setting debug=True.","bug","Python","beginner","web","True","2023-12-20","3"
"535","webpack-config-opt","Fix path resolution for assets","The assets are not loading due to incorrect publicPath. Set output.publicPath to '/' in webpack.config.js to fix the 404 errors.","bug","JavaScript","intermediate","devtools","True","2024-01-10","5"
"536","jest-mock-utils","Mock window.location in test environment","Tests fail because window.location is read-only. Add a setup file to mock window.location.href using Object.defineProperty.","help wanted","JavaScript","beginner","testing","True","2024-02-05","2"
"537","sqlalchemy-migrations","Add index to frequently queried column","The user_email column is queried often but not indexed. Create a new migration to add an index on this column for performance.","performance","Python","intermediate","database","True","2024-03-12","7"
"538","vue-state-manager","Implement persistent state plugin","The state resets on page refresh. Create a plugin that saves the store to localStorage and hydrates it on initialization.","enhancement","JavaScript","intermediate","frontend","True","2024-04-25","9"
"539","celery-task-queue","Fix task serialization error","The task arguments include a datetime object which fails serialization. Convert datetime to ISO string before passing to the task in views.py.","bug","Python","intermediate","automation","True","2024-05-30","6"
"540","node-cli-tool","Add progress bar for long operations","The CLI hangs during large file processing. Integrate the cli-progress package in bin/cli.js to show a progress bar.","enhancement","JavaScript","intermediate","cli","True","2024-06-18","4"
"541","pandas-data-cleaner","Handle encoding errors in file read","The loader crashes on non-UTF8 files. Add errors='ignore' parameter to the open function in the data loader module.","bug","Python","beginner","devtools","True","2024-07-25","3"
"542","typescipt-eslint-rules","Support JSX files in rule visitor","The rule does not visit JSX elements. Update the AST selector in src/rule.ts to include JSXElement nodes.","enhancement","TypeScript","intermediate","devtools","True","2024-08-10","8"
"543","aiohttp-proxy","Log request duration for monitoring","Add timing logic to middleware.py to log the duration of each proxied request using time.time().","good first issue","Python","beginner","web","True","2024-09-22","1"
"544","react-component-lib","Fix z-index issue in Modal component","The Modal appears behind the navbar. Increase the z-index style in Modal.css to 1000 to ensure it overlays correctly.","bug","JavaScript","beginner","frontend","False","2024-10-15","5"
"545","numpy-extensions","Update setup.py for Python 3.12","The setup.py uses deprecated distutils. Migrate to setuptools and update the classifiers to include Python 3.12.","enhancement","Python","intermediate","devtools","True","2024-11-28","7"
"547","vite-plugin-utils","Fix build error on Windows paths","The plugin fails to resolve paths with backslashes. Use path.normalize in src/plugin.ts to handle Windows file paths correctly.","bug","TypeScript","intermediate","devtools","True","2023-06-05","9"
"548","django-auth-utils","Add signal for user profile creation","Create a signal to automatically create a UserProfile when a User is saved. Connect the signal in apps.py using post_save.","help wanted","Python","beginner","database","True","2023-07-18","4"
"549","nextjs-blog-starter","Fix hydration mismatch in date component","The server renders a different date format than the client. Ensure the date formatting function uses the same locale on both sides.","bug","JavaScript","intermediate","frontend","True","2023-08-29","6"
"550","pydantic-settings","Add example for nested settings class","The docs lack an example for nested settings. Add a code snippet showing how to define a DatabaseSettings class within MainSettings.","documentation","Python","beginner","api","True","2023-09-14","1"
"551","angular-directive-pack","Optimize change detection in directive","The directive triggers change detection too often. Use ChangeDetectionStrategy.OnPush in the component using the directive.","performance","TypeScript","intermediate","frontend","True","2023-10-20","8"
"552","flask-rest-service","Add request logging middleware","Implement a middleware function in app.py to log the method and path of every incoming request before processing.","enhancement","Python","beginner","web","True","2023-11-25","3"
"553","webpack-config-opt","Minify CSS in production build","The CSS is not minified in production. Enable the CssMinimizerPlugin in webpack.config.js for the production configuration.","performance","JavaScript","intermediate","devtools","True","2023-12-30","5"
"554","jest-mock-utils","Create mock for localStorage API","Tests fail because localStorage is undefined in Node. Add a mock implementation for localStorage in the jest setup file.","help wanted","JavaScript","beginner","testing","True","2024-01-15","2"
