issue_id,repo_name,issue_title,issue_body,labels,language,difficulty,topics,is_open,created_at,comments_count,combined_text,combined_text_clean,difficulty_score
454,questdb/questdb,Parallel SQL execution produces non-deterministic results for ORDER BY on floating point columns,QuestDB parallel SQL execution engine produces non-deterministic result ordering for ORDER BY queries on floating point columns when the sort key contains NaN values. The parallel merge sort does not define a stable total ordering for NaN values causing different orderings on different runs. This is a correctness issue for analytical queries that rely on deterministic output ordering. The SQL standard defines NaN ordering behavior and QuestDB implementation should conform to it consistently.,architecture,Java,advanced,questdb;sql;floating-point,True,1/17/2024,21,Parallel SQL execution produces non-deterministic results for ORDER BY on floating point columns QuestDB parallel SQL execution engine produces non-deterministic result ordering for ORDER BY queries on floating point columns when the sort key contains NaN values. The parallel merge sort does not define a stable total ordering for NaN values causing different orderings on different runs. This is a correctness issue for analytical queries that rely on deterministic output ordering. The SQL standard defines NaN ordering behavior and QuestDB implementation should conform to it consistently. architecture Java questdb;sql;floating-point,parallel sql execut produc non determinist result order float point column questdb parallel sql execut engin produc non determinist result order order queri float point column sort key contain nan valu parallel merg sort defin stabl total order nan valu caus differ order differ run correct issu analyt queri reli determinist output order sql standard defin nan order behavior questdb implement conform consist architectur java questdb sql float point,3
456,cert-manager/cert-manager,Certificate renewal triggers unnecessary TLS connection disruption in high-traffic services,cert-manager certificate renewal process triggers an unnecessary rotation of the Kubernetes Secret containing the TLS certificate and private key even when the new certificate has the same key pair. This causes a brief TLS connection disruption in services that watch the Secret for updates because they reload their TLS configuration on any Secret change. cert-manager should only rotate the Secret when the certificate content actually changes and should support issuing new certificates with the existing key pair when configured.,architecture;breaking change,Go,advanced,cert-manager;tls;kubernetes,True,8/16/2024,26,Certificate renewal triggers unnecessary TLS connection disruption in high-traffic services cert-manager certificate renewal process triggers an unnecessary rotation of the Kubernetes Secret containing the TLS certificate and private key even when the new certificate has the same key pair. This causes a brief TLS connection disruption in services that watch the Secret for updates because they reload their TLS configuration on any Secret change. cert-manager should only rotate the Secret when the certificate content actually changes and should support issuing new certificates with the existing key pair when configured. architecture;breaking change Go cert-manager;tls;kubernetes,certif renew trigger unnecessari tl connect disrupt high traffic servic cert manag certif renew process trigger unnecessari rotat kubernet secret contain tl certif privat key even new certif key pair caus brief tl connect disrupt servic watch secret updat reload tl configur secret chang cert manag rotat secret certif content actual chang support issu new certif exist key pair configur architectur break chang go cert manag tl kubernet,3
458,solo-dev/chaos-toolkit,Network partition simulation leaves stale iptables rules after test completion,The chaos-toolkit network partition experiment leaves stale iptables rules in place when the experiment is terminated abnormally via SIGKILL or when the rollback phase encounters an error. These stale rules cause persistent network connectivity issues on the test host that persist across chaos experiment runs and require manual cleanup. The experiment rollback handler must be implemented as a registered cleanup handler that executes even on abnormal termination. The current implementation relies on a finally block that does not execute on SIGKILL.,security;architecture,Python,advanced,chaos-engineering;networking;cleanup,True,2/4/2024,14,Network partition simulation leaves stale iptables rules after test completion The chaos-toolkit network partition experiment leaves stale iptables rules in place when the experiment is terminated abnormally via SIGKILL or when the rollback phase encounters an error. These stale rules cause persistent network connectivity issues on the test host that persist across chaos experiment runs and require manual cleanup. The experiment rollback handler must be implemented as a registered cleanup handler that executes even on abnormal termination. The current implementation relies on a finally block that does not execute on SIGKILL. security;architecture Python chaos-engineering;networking;cleanup,network partit simul leav stale iptabl rule test complet chao toolkit network partit experi leav stale iptabl rule place experi termin abnorm via sigkil rollback phase encount error stale rule caus persist network connect issu test host persist across chao experi run requir manual cleanup experi rollback handler must implement regist cleanup handler execut even abnorm termin current implement reli final block execut sigkil secur architectur python chao engin network cleanup,3
459,kedacore/keda,ScaledObject metric aggregation uses incorrect time window when multiple triggers are configured,KEDA ScaledObject metric aggregation uses the time window of the first trigger to aggregate metrics from all configured triggers when multiple triggers are present. This causes incorrect scaling decisions when different triggers have different cooldown periods. A ScaledObject with a Kafka trigger with 2-minute cooldown and a Prometheus trigger with 30-second cooldown will evaluate both triggers using the 2-minute window causing the Prometheus trigger to react too slowly to metric changes.,architecture;breaking change,Go,advanced,keda;autoscaling;kubernetes,True,3/21/2024,22,ScaledObject metric aggregation uses incorrect time window when multiple triggers are configured KEDA ScaledObject metric aggregation uses the time window of the first trigger to aggregate metrics from all configured triggers when multiple triggers are present. This causes incorrect scaling decisions when different triggers have different cooldown periods. A ScaledObject with a Kafka trigger with 2-minute cooldown and a Prometheus trigger with 30-second cooldown will evaluate both triggers using the 2-minute window causing the Prometheus trigger to react too slowly to metric changes. architecture;breaking change Go keda;autoscaling;kubernetes,scaledobject metric aggreg use incorrect time window multipl trigger configur keda scaledobject metric aggreg use time window first trigger aggreg metric configur trigger multipl trigger present caus incorrect scale decis differ trigger differ cooldown period scaledobject kafka trigger 2 minut cooldown prometheu trigger 30 second cooldown evalu trigger use 2 minut window caus prometheu trigger react slowli metric chang architectur break chang go keda autosc kubernet,3
461,kubeflow/kubeflow,Pipeline run garbage collection incorrectly deletes runs belonging to different namespaces,The Kubeflow Pipelines run garbage collection process has a namespace isolation bug where it can delete pipeline runs from namespaces other than the one it is configured to manage. This occurs when the run name is the same across namespaces and the garbage collector uses name-based matching instead of namespace-qualified unique identifiers. This is a data loss bug with cross-tenant impact in multi-tenant Kubeflow deployments. The fix requires the garbage collector to use the full namespace/name qualified identifier for all run operations.,security;architecture,Python,advanced,kubeflow;pipelines;multi-tenancy,True,9/18/2024,36,Pipeline run garbage collection incorrectly deletes runs belonging to different namespaces The Kubeflow Pipelines run garbage collection process has a namespace isolation bug where it can delete pipeline runs from namespaces other than the one it is configured to manage. This occurs when the run name is the same across namespaces and the garbage collector uses name-based matching instead of namespace-qualified unique identifiers. This is a data loss bug with cross-tenant impact in multi-tenant Kubeflow deployments. The fix requires the garbage collector to use the full namespace/name qualified identifier for all run operations. security;architecture Python kubeflow;pipelines;multi-tenancy,pipelin run garbag collect incorrectli delet run belong differ namespac kubeflow pipelin run garbag collect process namespac isol bug delet pipelin run namespac one configur manag occur run name across namespac garbag collector use name base match instead namespac qualifi uniqu identifi data loss bug cross tenant impact multi tenant kubeflow deploy fix requir garbag collector use full namespac name qualifi identifi run oper secur architectur python kubeflow pipelin multi tenanc,3
462,volcano-sh/volcano,Gang scheduling deadlock when multiple jobs compete for same resource quota simultaneously,Volcano gang scheduling implementation deadlocks when multiple jobs simultaneously compete for the same resource quota and each job minimum available pod count is greater than half the available quota slots. The scheduler attempts to allocate resources for all competing jobs simultaneously without a tie-breaking mechanism causing a circular wait where each job holds partial resources needed by the other. This results in all competing jobs being stuck in the Pending state indefinitely.,architecture;performance,Go,advanced,volcano;scheduling;kubernetes,True,3/2/2024,24,Gang scheduling deadlock when multiple jobs compete for same resource quota simultaneously Volcano gang scheduling implementation deadlocks when multiple jobs simultaneously compete for the same resource quota and each job minimum available pod count is greater than half the available quota slots. The scheduler attempts to allocate resources for all competing jobs simultaneously without a tie-breaking mechanism causing a circular wait where each job holds partial resources needed by the other. This results in all competing jobs being stuck in the Pending state indefinitely. architecture;performance Go volcano;scheduling;kubernetes,gang schedul deadlock multipl job compet resourc quota simultan volcano gang schedul implement deadlock multipl job simultan compet resourc quota job minimum avail pod count greater half avail quota slot schedul attempt alloc resourc compet job simultan without tie break mechan caus circular wait job hold partial resourc need result compet job stuck pend state indefinit architectur perform go volcano schedul kubernet,3
464,milvus-io/milvus,Segment compaction introduces vector index inconsistency under concurrent search,Milvus segment compaction introduces a brief period of vector index inconsistency when a compaction merges multiple segments while a concurrent search query is in flight. The search query may return results from the pre-compaction segment layout after the compaction has committed causing stale or missing vectors in the search results. The compaction commit protocol needs to coordinate with the search path using a segment generation counter to ensure searches see a consistent view of the segment layout before and after compaction.,architecture;performance,Go,advanced,milvus;vector-db;concurrency,True,10/4/2024,28,Segment compaction introduces vector index inconsistency under concurrent search Milvus segment compaction introduces a brief period of vector index inconsistency when a compaction merges multiple segments while a concurrent search query is in flight. The search query may return results from the pre-compaction segment layout after the compaction has committed causing stale or missing vectors in the search results. The compaction commit protocol needs to coordinate with the search path using a segment generation counter to ensure searches see a consistent view of the segment layout before and after compaction. architecture;performance Go milvus;vector-db;concurrency,segment compact introduc vector index inconsist concurr search milvu segment compact introduc brief period vector index inconsist compact merg multipl segment concurr search queri flight search queri may return result pre compact segment layout compact commit caus stale miss vector search result compact commit protocol need coordin search path use segment gener counter ensur search see consist view segment layout compact architectur perform go milvu vector db concurr,3
466,kuberay/kuberay,Ray cluster scaling blocked when autoscaler pod is evicted during scale-up operation,The KubeRay autoscaler pod being evicted during a scale-up operation leaves the Ray cluster in a partially scaled state from which it cannot recover automatically. The new autoscaler pod does not resume the in-progress scale-up operation and instead waits for the next autoscaler trigger. During this recovery window the Ray cluster has fewer nodes than needed causing job failures due to insufficient resources. The autoscaler should persist scale-up intent durably and resume in-progress operations on restart.,architecture;breaking change,Go,advanced,kuberay;autoscaling;ray,True,5/23/2024,15,Ray cluster scaling blocked when autoscaler pod is evicted during scale-up operation The KubeRay autoscaler pod being evicted during a scale-up operation leaves the Ray cluster in a partially scaled state from which it cannot recover automatically. The new autoscaler pod does not resume the in-progress scale-up operation and instead waits for the next autoscaler trigger. During this recovery window the Ray cluster has fewer nodes than needed causing job failures due to insufficient resources. The autoscaler should persist scale-up intent durably and resume in-progress operations on restart. architecture;breaking change Go kuberay;autoscaling;ray,ray cluster scale block autoscal pod evict scale oper kuberay autoscal pod evict scale oper leav ray cluster partial scale state cannot recov automat new autoscal pod resum progress scale oper instead wait next autoscal trigger recoveri window ray cluster fewer node need caus job failur due insuffici resourc autoscal persist scale intent durabl resum progress oper restart architectur break chang go kuberay autosc ray,3
471,django-auth-utils,Add docstring to user_serializer.py validate method,The validate_email function in serializers.py lacks proper documentation for custom validation rules. Please add a detailed docstring explaining the regex pattern used. This is a great task for someone new to Django Rest Framework.,documentation,Python,beginner,api,True,2023-07-15,3,Add docstring to user_serializer.py validate method The validate_email function in serializers.py lacks proper documentation for custom validation rules. Please add a detailed docstring explaining the regex pattern used. This is a great task for someone new to Django Rest Framework. documentation Python api,add docstr user serial py valid method valid email function serial py lack proper document custom valid rule pleas add detail docstr explain regex pattern use great task someon new django rest framework document python api,1
472,react-dashboard,Update tooltip color in StatusBar component,The StatusBar component in src/components/StatusBar.tsx uses a hardcoded hex color #333 for tooltips. Change this to use the theme variable from styled-components.,good first issue,JavaScript,beginner,frontend,True,2023-08-22,1,Update tooltip color in StatusBar component The StatusBar component in src/components/StatusBar.tsx uses a hardcoded hex color #333 for tooltips. Change this to use the theme variable from styled-components. good first issue JavaScript frontend,updat tooltip color statusbar compon statusbar compon src compon statusbar tsx use hardcod hex color 333 tooltip chang use theme variabl style compon good first issu javascript frontend,1
473,vite-plugin-svg,Fix type definition for svg sprite generator,The generated d.ts file for the sprite module misses the export type for IconProps. Update the rollup plugin to include the correct TypeScript interface.,enhancement,TypeScript,intermediate,devtools,True,2023-06-10,5,Fix type definition for svg sprite generator The generated d.ts file for the sprite module misses the export type for IconProps. Update the rollup plugin to include the correct TypeScript interface. enhancement TypeScript devtools,fix type definit svg sprite gener gener ts file sprite modul miss export type iconprop updat rollup plugin includ correct typescript interfac enhanc typescript devtool,2
474,fastapi-crud-template,Correct typo in README installation steps,The pip install command in the README.md is missing the -e flag for editable installs. Please correct the command block to match the setup.py configuration.,documentation,Python,beginner,cli,True,2023-09-05,0,Correct typo in README installation steps The pip install command in the README.md is missing the -e flag for editable installs. Please correct the command block to match the setup.py configuration. documentation Python cli,correct typo readm instal step pip instal command readm md miss e flag edit instal pleas correct command block match setup py configur document python cli,1
475,express-middleware-auth,Add unit test for token expiration edge case,The test file test/middleware.test.js does not cover the scenario where the JWT expires exactly at the request time. Add a Jest test case using jest.useFakeTimers.,help wanted,JavaScript,beginner,testing,True,2023-10-11,2,Add unit test for token expiration edge case The test file test/middleware.test.js does not cover the scenario where the JWT expires exactly at the request time. Add a Jest test case using jest.useFakeTimers. help wanted JavaScript testing,add unit test token expir edg case test file test middlewar test js cover scenario jwt expir exactli request time add jest test case use jest usefaketim help want javascript test,1
476,nextjs-blog-starter,Refactor getStaticProps to use ISR correctly,The current implementation in pages/blog/[slug].ts revalidates too frequently. Modify the revalidate interval to 60 seconds and handle the fallback beta mode.,refactor,TypeScript,intermediate,web,True,2023-11-30,8,Refactor getStaticProps to use ISR correctly The current implementation in pages/blog/[slug].ts revalidates too frequently. Modify the revalidate interval to 60 seconds and handle the fallback beta mode. refactor TypeScript web,refactor getstaticprop use isr correctli current implement page blog slug ts revalid frequent modifi revalid interv 60 second handl fallback beta mode refactor typescript web,2
477,pytest-plugins,Update fixture scope in conftest.py,The database fixture in tests/conftest.py is set to function scope but should be session scoped to speed up test suite execution. Change the scope and verify no side effects.,easy,Python,beginner,testing,True,2023-06-25,4,Update fixture scope in conftest.py The database fixture in tests/conftest.py is set to function scope but should be session scoped to speed up test suite execution. Change the scope and verify no side effects. easy Python testing,updat fixtur scope conftest py databas fixtur test conftest py set function scope session scope speed test suit execut chang scope verifi side effect easi python test,1
478,webpack-config-opt,Resolve loader conflict for CSS modules,The css-loader configuration in webpack.config.js conflicts with postcss-loader when handling global styles. Adjust the enforce order to fix the build error.,bug,JavaScript,intermediate,devtools,True,2024-01-14,12,Resolve loader conflict for CSS modules The css-loader configuration in webpack.config.js conflicts with postcss-loader when handling global styles. Adjust the enforce order to fix the build error. bug JavaScript devtools,resolv loader conflict css modul css loader configur webpack config js conflict postcss loader handl global style adjust enforc order fix build error bug javascript devtool,2
479,pydantic-settings,Add example for env_prefix usage in docs,The documentation for BaseSettings does not clearly show how to use env_prefix in a nested class structure. Add a code example to the advanced usage section.,documentation,Python,beginner,api,True,2024-02-20,1,Add example for env_prefix usage in docs The documentation for BaseSettings does not clearly show how to use env_prefix in a nested class structure. Add a code example to the advanced usage section. documentation Python api,add exampl env prefix usag doc document baseset clearli show use env prefix nest class structur add code exampl advanc usag section document python api,1
481,flask-rest-service,Change default port in app.run call,The main.py file hardcodes the port to 5000 which conflicts with other services. Change it to read from os.environ.get('PORT') with a default of 8080.,good first issue,Python,beginner,web,True,2024-03-10,0,Change default port in app.run call The main.py file hardcodes the port to 5000 which conflicts with other services. Change it to read from os.environ.get('PORT') with a default of 8080. good first issue Python web,chang default port app run call main py file hardcod port 5000 conflict servic chang read os environ get port default 8080 good first issu python web,1
482,jest-mock-utils,Create mock implementation for fetch API,The src/mocks/fetch.ts file is empty. Implement a mockFetch function that returns a resolved promise with a JSON body for testing network requests.,help wanted,JavaScript,beginner,testing,True,2024-04-05,3,Create mock implementation for fetch API The src/mocks/fetch.ts file is empty. Implement a mockFetch function that returns a resolved promise with a JSON body for testing network requests. help wanted JavaScript testing,creat mock implement fetch api src mock fetch ts file empti implement mockfetch function return resolv promis json bodi test network request help want javascript test,1
483,sqlalchemy-migrations,Optimize index creation on large tables,The migration script versions/004_add_index.py creates indexes without concurrently flag. Update the Alembic op to use postgresql_concurrently=True for production safety.,performance,Python,intermediate,database,True,2024-05-18,9,Optimize index creation on large tables The migration script versions/004_add_index.py creates indexes without concurrently flag. Update the Alembic op to use postgresql_concurrently=True for production safety. performance Python database,optim index creation larg tabl migrat script version 004 add index py creat index without concurr flag updat alemb op use postgresql concurr true product safeti perform python databas,2
484,vue-state-manager,Add TypeScript support for store actions,The store/actions.js file is plain JavaScript. Convert it to actions.ts and define interfaces for the payload and state to improve IDE autocomplete.,enhancement,TypeScript,intermediate,frontend,True,2024-06-22,6,Add TypeScript support for store actions The store/actions.js file is plain JavaScript. Convert it to actions.ts and define interfaces for the payload and state to improve IDE autocomplete. enhancement TypeScript frontend,add typescript support store action store action js file plain javascript convert action ts defin interfac payload state improv ide autocomplet enhanc typescript frontend,2
485,celery-task-queue,Fix retry logic in send_email task,The tasks.py send_email function retries indefinitely on SMTP errors. Add a max_retries limit and exponential backoff using the celery retry mechanism.,bug,Python,intermediate,automation,True,2024-07-01,11,Fix retry logic in send_email task The tasks.py send_email function retries indefinitely on SMTP errors. Add a max_retries limit and exponential backoff using the celery retry mechanism. bug Python automation,fix retri logic send email task task py send email function retri indefinit smtp error add max retri limit exponenti backoff use celeri retri mechan bug python autom,2
486,node-cli-tool,Update commander.js to latest version,The package.json relies on an old version of commander which has a security vulnerability. Upgrade to version 12 and fix any breaking API changes in bin/cli.js.,enhancement,JavaScript,intermediate,cli,True,2024-08-15,4,Update commander.js to latest version The package.json relies on an old version of commander which has a security vulnerability. Upgrade to version 12 and fix any breaking API changes in bin/cli.js. enhancement JavaScript cli,updat command js latest version packag json reli old version command secur vulner upgrad version 12 fix break api chang bin cli js enhanc javascript cli,2
487,pandas-data-cleaner,Add example notebook for missing value imputation,There is no example showing how to use the impute_column function. Create a Jupyter notebook in the examples folder demonstrating usage on a sample CSV.,documentation,Python,beginner,devtools,True,2024-09-03,2,Add example notebook for missing value imputation There is no example showing how to use the impute_column function. Create a Jupyter notebook in the examples folder demonstrating usage on a sample CSV. documentation Python devtools,add exampl notebook miss valu imput exampl show use imput column function creat jupyt notebook exampl folder demonstr usag sampl csv document python devtool,1
488,typescipt-eslint-rules,Fix false positive in no-unused-vars rule,The rule implementation in src/rules/no-unused-vars.ts flags variables used in template strings incorrectly. Adjust the AST visitor to handle TaggedTemplateExpression.,bug,TypeScript,intermediate,devtools,True,2024-10-12,15,Fix false positive in no-unused-vars rule The rule implementation in src/rules/no-unused-vars.ts flags variables used in template strings incorrectly. Adjust the AST visitor to handle TaggedTemplateExpression. bug TypeScript devtools,fix fals posit unus var rule rule implement src rule unus var ts flag variabl use templat string incorrectli adjust ast visitor handl taggedtemplateexpress bug typescript devtool,2
489,aiohttp-proxy,Handle timeout exceptions in proxy middleware,The middleware.py file does not catch asyncio.TimeoutError during upstream requests. Add a try-except block to return a 504 Gateway Timeout response.,enhancement,Python,intermediate,web,True,2024-11-05,5,Handle timeout exceptions in proxy middleware The middleware.py file does not catch asyncio.TimeoutError during upstream requests. Add a try-except block to return a 504 Gateway Timeout response. enhancement Python web,handl timeout except proxi middlewar middlewar py file catch asyncio timeouterror upstream request add tri except block return 504 gateway timeout respons enhanc python web,2
491,numpy-extensions,Add docstring to matrix_multiply wrapper,The function in extensions/linalg.py lacks argument descriptions. Document the shape requirements for input arrays A and B in the numpy docstring format.,documentation,Python,beginner,devtools,True,2023-07-28,1,Add docstring to matrix_multiply wrapper The function in extensions/linalg.py lacks argument descriptions. Document the shape requirements for input arrays A and B in the numpy docstring format. documentation Python devtools,add docstr matrix multipli wrapper function extens linalg py lack argument descript document shape requir input array b numpi docstr format document python devtool,1
492,express-middleware-auth,Fix CORS headers in options handler,The cors.middleware.js file fails to set Access-Control-Allow-Methods for OPTIONS requests. Update the header logic to include PUT and DELETE verbs.,bug,JavaScript,intermediate,api,True,2023-08-14,6,Fix CORS headers in options handler The cors.middleware.js file fails to set Access-Control-Allow-Methods for OPTIONS requests. Update the header logic to include PUT and DELETE verbs. bug JavaScript api,fix cor header option handler cor middlewar js file fail set access control allow method option request updat header logic includ put delet verb bug javascript api,2
493,vite-plugin-utils,Support custom file extensions in import plugin,The plugin currently only handles .vue files. Modify the resolveId hook in src/plugin.ts to also resolve .mdx files for documentation sites.,enhancement,TypeScript,intermediate,devtools,True,2023-09-20,3,Support custom file extensions in import plugin The plugin currently only handles .vue files. Modify the resolveId hook in src/plugin.ts to also resolve .mdx files for documentation sites. enhancement TypeScript devtools,support custom file extens import plugin plugin current handl vue file modifi resolveid hook src plugin ts also resolv mdx file document site enhanc typescript devtool,2
494,django-auth-utils,Update password validator error messages,The validators.py file uses generic error messages. Update them to specify minimum length and special character requirements for better UX.,easy,Python,beginner,web,True,2023-10-05,0,Update password validator error messages The validators.py file uses generic error messages. Update them to specify minimum length and special character requirements for better UX. easy Python web,updat password valid error messag valid py file use gener error messag updat specifi minimum length special charact requir better ux easi python web,1
495,nextjs-blog-starter,Fix image optimization warning in build,The build process throws a warning about unoptimized images in the posts folder. Configure next.config.js to include the remote pattern for the CMS.,bug,JavaScript,intermediate,frontend,True,2023-11-11,4,Fix image optimization warning in build The build process throws a warning about unoptimized images in the posts folder. Configure next.config.js to include the remote pattern for the CMS. bug JavaScript frontend,fix imag optim warn build build process throw warn unoptim imag post folder configur next config js includ remot pattern cm bug javascript frontend,2
496,pydantic-settings,Add validation for email field type,The Settings class does not validate if the ADMIN_EMAIL field is a valid email format. Use the pydantic EmailStr type hint to enforce validation.,enhancement,Python,intermediate,api,True,2023-12-19,7,Add validation for email field type The Settings class does not validate if the ADMIN_EMAIL field is a valid email format. Use the pydantic EmailStr type hint to enforce validation. enhancement Python api,add valid email field type set class valid admin email field valid email format use pydant emailstr type hint enforc valid enhanc python api,2
497,angular-directive-pack,Create unit test for ToggleDirective,The file toggle.directive.spec.ts is missing. Write tests to verify the class toggling behavior when the input property changes.,help wanted,TypeScript,beginner,testing,True,2024-01-25,2,Create unit test for ToggleDirective The file toggle.directive.spec.ts is missing. Write tests to verify the class toggling behavior when the input property changes. help wanted TypeScript testing,creat unit test toggledirect file toggl direct spec ts miss write test verifi class toggl behavior input properti chang help want typescript test,1
498,flask-rest-service,Remove hardcoded secret key in config,The config.py file contains a hardcoded SECRET_KEY. Move this to an environment variable and update the documentation to reflect the change.,good first issue,Python,beginner,security,True,2024-02-14,5,Remove hardcoded secret key in config The config.py file contains a hardcoded SECRET_KEY. Move this to an environment variable and update the documentation to reflect the change. good first issue Python security,remov hardcod secret key config config py file contain hardcod secret key move environ variabl updat document reflect chang good first issu python secur,1
499,webpack-config-opt,Enable tree shaking for production builds,The optimization configuration in webpack.config.js disables sideEffects. Set sideEffects to false in package.json and update webpack to remove unused exports.,performance,JavaScript,intermediate,devtools,True,2024-03-30,10,Enable tree shaking for production builds The optimization configuration in webpack.config.js disables sideEffects. Set sideEffects to false in package.json and update webpack to remove unused exports. performance JavaScript devtools,enabl tree shake product build optim configur webpack config js disabl sideeffect set sideeffect fals packag json updat webpack remov unus export perform javascript devtool,2
501,sqlalchemy-migrations,Add comment to migration revision head,The migration file lacks a comment explaining the schema change. Add a docstring at the top of the file describing the added column and reason.,documentation,Python,beginner,database,True,2024-05-09,1,Add comment to migration revision head The migration file lacks a comment explaining the schema change. Add a docstring at the top of the file describing the added column and reason. documentation Python database,add comment migrat revis head migrat file lack comment explain schema chang add docstr top file describ ad column reason document python databas,1
502,vue-state-manager,Update Vuex store to use Pinia,The project is migrating from Vuex to Pinia. Refactor the store/index.js file to use the createStore pattern from pinia library.,refactor,JavaScript,intermediate,frontend,True,2024-06-15,13,Update Vuex store to use Pinia The project is migrating from Vuex to Pinia. Refactor the store/index.js file to use the createStore pattern from pinia library. refactor JavaScript frontend,updat vuex store use pinia project migrat vuex pinia refactor store index js file use createstor pattern pinia librari refactor javascript frontend,2
503,celery-task-queue,Add logging to task startup,The worker logs do not show which task is starting. Add a logger.info call at the beginning of the task function in tasks.py to include task_id.,enhancement,Python,beginner,automation,True,2024-07-22,3,Add logging to task startup The worker logs do not show which task is starting. Add a logger.info call at the beginning of the task function in tasks.py to include task_id. enhancement Python automation,add log task startup worker log show task start add logger info call begin task function task py includ task id enhanc python autom,1
504,node-cli-tool,Handle SIGINT signal gracefully,The CLI tool does not clean up temp files when interrupted. Add a process.on('SIGINT') listener in bin/cli.js to remove temporary directories.,bug,JavaScript,intermediate,cli,True,2024-08-05,6,Handle SIGINT signal gracefully The CLI tool does not clean up temp files when interrupted. Add a process.on('SIGINT') listener in bin/cli.js to remove temporary directories. bug JavaScript cli,handl sigint signal grace cli tool clean temp file interrupt add process sigint listen bin cli js remov temporari directori bug javascript cli,2
505,pandas-data-cleaner,Fix dtype warning in read_csv wrapper,The function throws a DtypeWarning when mixed types are found. Add the low_memory=False parameter to the pandas read_csv call inside the wrapper.,bug,Python,intermediate,devtools,True,2024-09-12,4,Fix dtype warning in read_csv wrapper The function throws a DtypeWarning when mixed types are found. Add the low_memory=False parameter to the pandas read_csv call inside the wrapper. bug Python devtools,fix dtype warn read csv wrapper function throw dtypewarn mix type found add low memori fals paramet panda read csv call insid wrapper bug python devtool,2
506,typescipt-eslint-rules,Add configuration option for rule severity,Users want to configure the rule as warning instead of error. Update the schema in src/config.ts to accept 'warn' | 'error' and apply it in the create function.,enhancement,TypeScript,intermediate,devtools,True,2024-10-28,8,Add configuration option for rule severity Users want to configure the rule as warning instead of error. Update the schema in src/config.ts to accept 'warn' | 'error' and apply it in the create function. enhancement TypeScript devtools,add configur option rule sever user want configur rule warn instead error updat schema src config ts accept warn error appli creat function enhanc typescript devtool,2
507,aiohttp-proxy,Update dependency aiohttp to v3.9,The current version has a known vulnerability. Upgrade aiohttp in requirements.txt and fix the deprecated ClientSession usage in proxy.py.,enhancement,Python,intermediate,web,True,2024-11-15,5,Update dependency aiohttp to v3.9 The current version has a known vulnerability. Upgrade aiohttp in requirements.txt and fix the deprecated ClientSession usage in proxy.py. enhancement Python web,updat depend aiohttp v3 9 current version known vulner upgrad aiohttp requir txt fix deprec clientsess usag proxi py enhanc python web,2
508,react-component-lib,Add accessibility aria-label to Icon component,The Icon component renders an SVG without aria-label. Add a prop to pass the label and apply it to the SVG element for screen readers.,good first issue,JavaScript,beginner,frontend,True,2024-12-01,2,Add accessibility aria-label to Icon component The Icon component renders an SVG without aria-label. Add a prop to pass the label and apply it to the SVG element for screen readers. good first issue JavaScript frontend,add access aria label icon compon icon compon render svg without aria label add prop pass label appli svg element screen reader good first issu javascript frontend,1
510,express-middleware-auth,Add rate limiting to login endpoint,The auth routes do not have rate limiting. Implement express-rate-limit middleware in routes/auth.js to prevent brute force attacks.,enhancement,JavaScript,intermediate,api,True,2023-07-10,7,Add rate limiting to login endpoint The auth routes do not have rate limiting. Implement express-rate-limit middleware in routes/auth.js to prevent brute force attacks. enhancement JavaScript api,add rate limit login endpoint auth rout rate limit implement express rate limit middlewar rout auth js prevent brute forc attack enhanc javascript api,2
511,vite-plugin-utils,Fix sourcemap generation for plugins,The generated sourcemaps are incorrect for transformed code. Update the transform hook in src/plugin.ts to return the map property correctly.,bug,TypeScript,intermediate,devtools,True,2023-08-05,11,Fix sourcemap generation for plugins The generated sourcemaps are incorrect for transformed code. Update the transform hook in src/plugin.ts to return the map property correctly. bug TypeScript devtools,fix sourcemap gener plugin gener sourcemap incorrect transform code updat transform hook src plugin ts return map properti correctli bug typescript devtool,2
512,django-auth-utils,Create migration for new user profile field,Add a migration to include the phone_number field in the UserProfile model. Ensure the field is nullable to avoid breaking existing deployments.,help wanted,Python,beginner,database,True,2023-09-18,4,Create migration for new user profile field Add a migration to include the phone_number field in the UserProfile model. Ensure the field is nullable to avoid breaking existing deployments. help wanted Python database,creat migrat new user profil field add migrat includ phone number field userprofil model ensur field nullabl avoid break exist deploy help want python databas,1
513,nextjs-blog-starter,Optimize font loading in layout.tsx,The fonts are loading render-blocking. Use next/font/google to optimize the Inter font loading strategy in the root layout.,performance,JavaScript,intermediate,frontend,True,2023-10-25,6,Optimize font loading in layout.tsx The fonts are loading render-blocking. Use next/font/google to optimize the Inter font loading strategy in the root layout. performance JavaScript frontend,optim font load layout tsx font load render block use next font googl optim inter font load strategi root layout perform javascript frontend,2
514,pydantic-settings,Support dotenv file loading explicitly,The settings do not load from .env file by default. Update the Config class to set env_file='.env' explicitly in the base settings module.,enhancement,Python,beginner,cli,True,2023-11-30,2,Support dotenv file loading explicitly The settings do not load from .env file by default. Update the Config class to set env_file='.env' explicitly in the base settings module. enhancement Python cli,support dotenv file load explicitli set load env file default updat config class set env file env explicitli base set modul enhanc python cli,1
